SubjectID,BlockNumber,IsControlBlock,TrialNumber,LeftImageNumber,RightImageNumber,LeftAvgRatingR1R2,LeftAvgRatingR1R2R3,RightAvgRatingR1R2,RightAvgRatingR1R2R3,Choice,RespTime
30,2,0,79,56,33,679.10447761194,695.820895522388,460.597014925373,452.238805970149,2,2.06596496770362
30,2,0,80,13,51,17.1641791044775,34.825870646766,45.0746268656713,84.4776119402982,2,2.34478039066016
30,3,0,81,53,11,782.985074626866,767.462686567164,725.671641791045,714.925373134328,2,4.32490355067057
30,3,0,82,21,32,510.746268656716,528.656716417911,13.5820895522387,18.1094527363182,2,1.74889421077751
30,3,0,83,7,31,66.5671641791042,84.4776119402982,711.34328358209,714.925373134328,2,0.921631020268251
30,3,0,84,17,40,220.597014925373,187.164179104477,539.402985074627,528.656716417911,2,1.83340870674874
30,3,0,85,14,27,310.149253731343,251.641791044776,507.164179104478,554.925373134328,1,1.38381233870678
30,3,0,86,1,30,1000,990.94527363184,310.149253731343,421.194029850746,2,1.29435306059167
30,3,0,87,25,60,675.522388059702,676.716417910448,328.059701492537,292.238805970149,2,0.851401450490812
30,3,0,88,9,59,1000,998.109452736318,353.134328358209,445.074626865672,2,1.25085305660468
30,3,0,89,14,32,310.149253731343,251.641791044776,13.5820895522387,18.1094527363182,1,0.899951853461971
30,3,0,90,21,25,510.746268656716,528.656716417911,675.522388059702,676.716417910448,2,1.09035691698227
30,3,0,91,53,60,782.985074626866,767.462686567164,328.059701492537,292.238805970149,2,3.52165661497565
30,3,0,92,7,9,66.5671641791042,84.4776119402982,1000,998.109452736318,2,2.97634124697652
30,3,0,93,1,11,1000,990.94527363184,725.671641791045,714.925373134328,1,1.57474797568648
30,3,0,94,30,40,310.149253731343,421.194029850746,539.402985074627,528.656716417911,2,0.846248303114407
30,3,0,95,17,27,220.597014925373,187.164179104477,507.164179104478,554.925373134328,2,1.45769850312718
30,3,0,96,31,59,711.34328358209,714.925373134328,353.134328358209,445.074626865672,2,1.41711238289281
30,3,0,97,27,40,507.164179104478,554.925373134328,539.402985074627,528.656716417911,2,3.17229130208943
30,3,0,98,9,60,1000,998.109452736318,328.059701492537,292.238805970149,1,1.859327376078
30,3,0,99,1,25,1000,990.94527363184,675.522388059702,676.716417910448,1,1.40842142604379
30,3,0,100,11,59,725.671641791045,714.925373134328,353.134328358209,445.074626865672,1,1.17169645035028
30,3,0,101,14,31,310.149253731343,251.641791044776,711.34328358209,714.925373134328,1,0.82606876526188
30,3,0,102,7,30,66.5671641791042,84.4776119402982,310.149253731343,421.194029850746,2,2.2702554155403
30,3,0,103,21,17,510.746268656716,528.656716417911,220.597014925373,187.164179104477,2,2.59988780396452
30,3,0,104,53,40,782.985074626866,767.462686567164,539.402985074627,528.656716417911,1,2.77599605590149
30,3,0,105,1,27,1000,990.94527363184,507.164179104478,554.925373134328,1,0.934515727400139
30,3,0,106,17,60,220.597014925373,187.164179104477,328.059701492537,292.238805970149,2,3.29362059507548
30,3,0,107,31,25,711.34328358209,714.925373134328,675.522388059702,676.716417910448,2,3.83717925735618
30,3,0,108,14,11,310.149253731343,251.641791044776,725.671641791045,714.925373134328,1,1.53985836542051
30,3,0,109,30,59,310.149253731343,421.194029850746,353.134328358209,445.074626865672,1,2.84151339508389
30,3,0,110,21,9,510.746268656716,528.656716417911,1000,998.109452736318,2,1.24905012466115
30,3,0,111,7,32,66.5671641791042,84.4776119402982,13.5820895522387,18.1094527363182,1,2.43914552892966
30,3,0,112,21,31,510.746268656716,528.656716417911,711.34328358209,714.925373134328,2,1.93300077976892
30,3,0,113,27,9,507.164179104478,554.925373134328,1000,998.109452736318,1,2.05824540630056
30,3,0,114,14,17,310.149253731343,251.641791044776,220.597014925373,187.164179104477,1,0.646023482724559
30,3,0,115,1,32,1000,990.94527363184,13.5820895522387,18.1094527363182,1,1.68265983773017
30,3,0,116,53,59,782.985074626866,767.462686567164,353.134328358209,445.074626865672,1,2.31912623346943
30,3,0,117,40,60,539.402985074627,528.656716417911,328.059701492537,292.238805970149,2,1.12069883406002
30,3,0,118,7,11,66.5671641791042,84.4776119402982,725.671641791045,714.925373134328,1,3.47735371475574
30,3,0,119,30,32,310.149253731343,421.194029850746,13.5820895522387,18.1094527363182,2,1.95733254370498
30,3,0,120,53,25,782.985074626866,767.462686567164,675.522388059702,676.716417910448,1,2.96795840416962
31,1,1,1,16,54,575.223880597015,609.850746268657,969.253731343282,901.194029850745,2,4.58221364659039
31,1,1,2,25,19,110.298507462686,139.900497512438,974.925373134329,983.283582089553,2,2.39963795466065
31,1,1,3,20,57,614.626865671642,559.701492537313,1000,1000,2,1.43282287451621
31,1,1,4,3,40,0,0,603.880597014925,612.238805970149,2,1.82050760511811
31,1,1,5,31,46,568.059701492537,559.701492537313,643.283582089552,636.119402985075,1,2.61152977339043
31,1,1,6,38,51,754.328358208955,774.626865671642,553.731343283582,545.373134328358,1,1.91188590183083
31,1,1,7,22,14,0,0,539.402985074627,514.328358208955,2,1.60782143803772
31,1,1,8,17,44,528.656716417911,547.761194029851,0,0,1,1.25597100811137
31,1,1,9,22,46,0,0,643.283582089552,636.119402985075,2,2.01105258658208
31,1,1,10,17,51,528.656716417911,547.761194029851,553.731343283582,545.373134328358,1,1.52792576664251
31,1,1,11,31,3,568.059701492537,559.701492537313,0,0,1,2.02154994321427
31,1,1,12,38,57,754.328358208955,774.626865671642,1000,1000,2,1.49838877234288
31,1,1,13,16,19,575.223880597015,609.850746268657,974.925373134329,983.283582089553,2,1.1193010852694
31,1,1,14,25,54,110.298507462686,139.900497512438,969.253731343282,901.194029850745,2,1.86490072725064
31,1,1,15,44,14,0,0,539.402985074627,514.328358208955,2,1.04778668844847
31,1,1,16,20,40,614.626865671642,559.701492537313,603.880597014925,612.238805970149,1,2.16413994557297
31,1,1,17,22,44,0,0,0,0,2,2.95191650135348
31,1,1,18,20,16,614.626865671642,559.701492537313,575.223880597015,609.850746268657,1,1.23464140737087
31,1,1,19,31,19,568.059701492537,559.701492537313,974.925373134329,983.283582089553,2,1.2604119159223
31,1,1,20,3,25,0,0,110.298507462686,139.900497512438,2,2.36891390673918
31,1,1,21,46,40,643.283582089552,636.119402985075,603.880597014925,612.238805970149,2,1.52747822998208
31,1,1,22,57,51,1000,1000,553.731343283582,545.373134328358,1,1.12404049974066
31,1,1,23,38,54,754.328358208955,774.626865671642,969.253731343282,901.194029850745,2,1.8689517047369
31,1,1,24,17,14,528.656716417911,547.761194029851,539.402985074627,514.328358208955,1,1.27788971546397
31,1,1,25,38,40,754.328358208955,774.626865671642,603.880597014925,612.238805970149,2,1.39765249480297
31,1,1,26,20,3,614.626865671642,559.701492537313,0,0,1,1.17976978306251
31,1,1,27,46,14,643.283582089552,636.119402985075,539.402985074627,514.328358208955,1,2.10750160252064
31,1,1,28,25,51,110.298507462686,139.900497512438,553.731343283582,545.373134328358,2,0.945923655424849
31,1,1,29,31,16,568.059701492537,559.701492537313,575.223880597015,609.850746268657,2,1.61428775737841
31,1,1,30,17,22,528.656716417911,547.761194029851,0,0,1,0.93444734739569
31,1,1,31,44,19,0,0,974.925373134329,983.283582089553,2,2.03165905634705
31,1,1,32,17,16,528.656716417911,547.761194029851,575.223880597015,609.850746268657,1,1.03966918377228
31,1,1,33,3,57,0,0,1000,1000,2,0.807608615079516
31,1,1,34,38,44,754.328358208955,774.626865671642,0,0,1,1.14641325585399
31,1,1,35,54,40,969.253731343282,901.194029850745,603.880597014925,612.238805970149,1,1.59063154665273
31,1,1,36,46,19,643.283582089552,636.119402985075,974.925373134329,983.283582089553,2,0.845124430719807
31,1,1,37,20,22,614.626865671642,559.701492537313,0,0,1,1.49360201504714
31,1,1,38,31,14,568.059701492537,559.701492537313,539.402985074627,514.328358208955,1,1.07250045910041
31,1,1,39,54,51,969.253731343282,901.194029850745,553.731343283582,545.373134328358,2,1.12008574268111
31,1,1,40,25,57,110.298507462686,139.900497512438,1000,1000,2,1.1746473281346
31,2,0,41,11,8,568.059701492537,562.089552238806,500,359.10447761194,2,5.21238021231693
31,2,0,42,33,29,0,0,467.761194029851,495.223880597015,1,6.09780814738406
31,2,0,43,43,39,779.402985074627,786.567164179105,1000,1000,2,2.62705898331478
31,2,0,44,52,18,442.686567164179,385.373134328358,568.059701492537,581.194029850746,2,3.79870630094592
31,2,0,45,26,47,27.9104477611939,44.8756218905472,954.925373134327,958.507462686566,2,5.56998326970461
31,2,0,46,60,48,682.686567164179,676.716417910448,725.671641791045,695.820895522388,2,3.49402698861195
31,2,0,47,2,56,338.805970149254,375.820895522388,800.89552238806,788.955223880597,1,5.01636375947237
31,2,0,48,6,15,868.955223880596,834.328358208955,603.880597014925,636.119402985075,1,4.35298312263149
31,2,0,49,26,33,27.9104477611939,44.8756218905472,0,0,2,2.35060883483129
31,2,0,50,56,18,800.89552238806,788.955223880597,568.059701492537,581.194029850746,2,3.13678769908438
31,2,0,51,6,60,868.955223880596,834.328358208955,682.686567164179,676.716417910448,1,1.95518360307506
31,2,0,52,15,29,603.880597014925,636.119402985075,467.761194029851,495.223880597015,1,7.43095823425574
31,2,0,53,11,2,568.059701492537,562.089552238806,338.805970149254,375.820895522388,1,5.39277402162406
31,2,0,54,43,47,779.402985074627,786.567164179105,954.925373134327,958.507462686566,1,4.98557663846441
31,2,0,55,39,8,1000,1000,500,359.10447761194,1,2.51922423247197
31,2,0,56,52,48,442.686567164179,385.373134328358,725.671641791045,695.820895522388,2,4.22375576685954
31,2,0,57,43,6,779.402985074627,786.567164179105,868.955223880596,834.328358208955,2,3.90089635751065
31,2,0,58,18,8,568.059701492537,581.194029850746,500,359.10447761194,1,9.63319476528704
31,2,0,59,11,26,568.059701492537,562.089552238806,27.9104477611939,44.8756218905472,1,3.53226177992838
31,2,0,60,39,56,1000,1000,800.89552238806,788.955223880597,1,3.38421481053774
31,2,0,61,15,48,603.880597014925,636.119402985075,725.671641791045,695.820895522388,2,4.62243741868224
31,2,0,62,60,47,682.686567164179,676.716417910448,954.925373134327,958.507462686566,2,2.0951755564347
31,2,0,63,2,29,338.805970149254,375.820895522388,467.761194029851,495.223880597015,2,4.94072829629476
31,2,0,64,52,33,442.686567164179,385.373134328358,0,0,2,5.31567333037492
31,2,0,65,26,6,27.9104477611939,44.8756218905472,868.955223880596,834.328358208955,2,1.79683877407297
31,2,0,66,11,48,568.059701492537,562.089552238806,725.671641791045,695.820895522388,2,3.34261227567367
31,2,0,67,33,39,0,0,1000,1000,2,1.71201286528049
31,2,0,68,56,8,800.89552238806,788.955223880597,500,359.10447761194,2,6.4262835108002
31,2,0,69,29,18,467.761194029851,495.223880597015,568.059701492537,581.194029850746,2,1.3615487769257
31,2,0,70,43,60,779.402985074627,786.567164179105,682.686567164179,676.716417910448,1,5.78408015419882
31,2,0,71,52,15,442.686567164179,385.373134328358,603.880597014925,636.119402985075,2,4.27831189981953
31,2,0,72,2,47,338.805970149254,375.820895522388,954.925373134327,958.507462686566,2,1.85559234864741
31,2,0,73,26,15,27.9104477611939,44.8756218905472,603.880597014925,636.119402985075,2,3.44734200751373
31,2,0,74,2,18,338.805970149254,375.820895522388,568.059701492537,581.194029850746,2,2.37365174604747
31,2,0,75,11,39,568.059701492537,562.089552238806,1000,1000,2,1.99344886419749
31,2,0,76,6,29,868.955223880596,834.328358208955,467.761194029851,495.223880597015,1,2.07694874381195
31,2,0,77,47,48,954.925373134327,958.507462686566,725.671641791045,695.820895522388,2,7.33116449878253
31,2,0,78,33,8,0,0,500,359.10447761194,1,3.46608253982595
31,2,0,79,52,43,442.686567164179,385.373134328358,779.402985074627,786.567164179105,2,3.30977416750829
31,2,0,80,56,60,800.89552238806,788.955223880597,682.686567164179,676.716417910448,1,4.95773440666017
31,3,0,81,32,24,675.522388059702,664.776119402985,0,49.6517412935322,1,6.9525617793206
31,3,0,82,36,45,761.492537313433,695.820895522388,621.79104477612,633.731343283582,2,5.03817382089255
31,3,0,83,21,9,106.716417910448,118.407960199005,808.059701492537,839.10447761194,2,3.85003808731562
31,3,0,84,1,12,883.283582089551,889.253731343283,539.402985074627,562.089552238806,1,3.71611549532281
31,3,0,85,4,41,876.119402985074,894.029850746268,611.044776119403,545.373134328358,1,4.77068798575601
31,3,0,86,35,28,0,0,117.462686567164,127.960199004975,2,2.32933757930368
31,3,0,87,55,23,274.328358208955,220.597014925373,270.746268656716,313.731343283582,1,4.72735886676128
31,3,0,88,53,49,1000,1000,503.582089552239,495.223880597015,1,8.29056866719657
31,3,0,89,24,21,0,49.6517412935322,106.716417910448,118.407960199005,2,7.1678760874438
31,3,0,90,41,28,611.044776119403,545.373134328358,117.462686567164,127.960199004975,2,9.53195506008888
31,3,0,91,12,49,539.402985074627,562.089552238806,503.582089552239,495.223880597015,2,7.83809851236947
31,3,0,92,4,1,876.119402985074,894.029850746268,883.283582089551,889.253731343283,2,7.55878152489095
31,3,0,93,36,55,761.492537313433,695.820895522388,274.328358208955,220.597014925373,1,3.85089113012873
31,3,0,94,35,23,0,0,270.746268656716,313.731343283582,2,2.86592727331299
31,3,0,95,53,9,1000,1000,808.059701492537,839.10447761194,2,4.58919688579226
31,3,0,96,32,45,675.522388059702,664.776119402985,621.79104477612,633.731343283582,1,8.89454260181992
31,3,0,97,53,24,1000,1000,0,49.6517412935322,1,9.39143558119395
31,3,0,98,36,21,761.492537313433,695.820895522388,106.716417910448,118.407960199005,1,3.60069556210328
31,3,0,99,41,49,611.044776119403,545.373134328358,503.582089552239,495.223880597015,2,2.6709532654786
31,3,0,100,4,23,876.119402985074,894.029850746268,270.746268656716,313.731343283582,1,2.02926565038069
31,3,0,101,35,1,0,0,883.283582089551,889.253731343283,2,1.42743090497424
31,3,0,102,45,28,621.79104477612,633.731343283582,117.462686567164,127.960199004975,1,5.01520738472391
31,3,0,103,55,32,274.328358208955,220.597014925373,675.522388059702,664.776119402985,2,6.64281445142478
31,3,0,104,12,9,539.402985074627,562.089552238806,808.059701492537,839.10447761194,2,5.87637778841236
31,3,0,105,1,23,883.283582089551,889.253731343283,270.746268656716,313.731343283582,1,5.02318736308189
31,3,0,106,53,45,1000,1000,621.79104477612,633.731343283582,1,7.04084682442044
31,3,0,107,36,32,761.492537313433,695.820895522388,675.522388059702,664.776119402985,1,8.41914119424291
31,3,0,108,4,24,876.119402985074,894.029850746268,0,49.6517412935322,1,3.4258563063504
31,3,0,109,35,55,0,0,274.328358208955,220.597014925373,2,1.30656820020522
31,3,0,110,49,28,503.582089552239,495.223880597015,117.462686567164,127.960199004975,2,6.13085259966647
31,3,0,111,41,21,611.044776119403,545.373134328358,106.716417910448,118.407960199005,1,4.84173609125537
31,3,0,112,28,9,117.462686567164,127.960199004975,808.059701492537,839.10447761194,2,6.86587138231152
31,3,0,113,35,21,0,0,106.716417910448,118.407960199005,2,1.58779615392632
31,3,0,114,12,24,539.402985074627,562.089552238806,0,49.6517412935322,1,2.53322129242588
31,3,0,115,32,1,675.522388059702,664.776119402985,883.283582089551,889.253731343283,2,1.87208366545929
31,3,0,116,53,55,1000,1000,274.328358208955,220.597014925373,2,5.50321198173697
31,3,0,117,41,23,611.044776119403,545.373134328358,270.746268656716,313.731343283582,1,2.01185347554565
31,3,0,118,36,49,761.492537313433,695.820895522388,503.582089552239,495.223880597015,1,5.89190284304095
31,3,0,119,45,12,621.79104477612,633.731343283582,539.402985074627,562.089552238806,2,3.02494501810725
31,3,0,120,4,9,876.119402985074,894.029850746268,808.059701492537,839.10447761194,2,4.13913567237796
32,1,0,1,29,24,171.194029850746,114.129353233831,1000,1000,2,2.4099192546837
32,1,0,2,32,26,661.194029850746,683.880597014925,227.761194029851,275.522388059701,1,1.87668365966056
32,1,0,3,8,41,779.402985074627,808.059701492537,793.731343283582,779.402985074627,1,1.84497848858882
32,1,0,4,55,43,1000,1000,825.970149253731,800.89552238806,2,1.58164962467526
32,1,0,5,28,1,697.014925373134,719.701492537314,1000,947.960199004975,2,1.87421271189851
32,1,0,6,4,42,1000,1000,886.86567164179,894.029850746268,2,1.64813414191849
32,1,0,7,5,36,460.597014925373,581.194029850746,993.582089552238,958.009950248755,1,1.58597641525739
32,1,0,8,35,47,978.507462686567,945.572139303482,836.716417910448,810.44776119403,2,1.8005031292796
32,1,0,9,28,24,697.014925373134,719.701492537314,1000,1000,2,1.70315667039358
32,1,0,10,1,43,1000,947.960199004975,825.970149253731,800.89552238806,2,1.49296498936928
32,1,0,11,8,35,779.402985074627,808.059701492537,978.507462686567,945.572139303482,1,1.90495864393415
32,1,0,12,29,42,171.194029850746,114.129353233831,886.86567164179,894.029850746268,2,1.77349155349111
32,1,0,13,32,47,661.194029850746,683.880597014925,836.716417910448,810.44776119403,2,1.79155463410643
32,1,0,14,36,4,993.582089552238,958.009950248755,1000,1000,1,1.57419269799175
32,1,0,15,5,26,460.597014925373,581.194029850746,227.761194029851,275.522388059701,1,1.47943594048775
32,1,0,16,55,41,1000,1000,793.731343283582,779.402985074627,2,1.286039039147
32,1,0,17,5,24,460.597014925373,581.194029850746,1000,1000,1,1.79281629630168
32,1,0,18,32,29,661.194029850746,683.880597014925,171.194029850746,114.129353233831,2,1.51452699093534
32,1,0,19,28,4,697.014925373134,719.701492537314,1000,1000,2,1.41174733556363
32,1,0,20,55,26,1000,1000,227.761194029851,275.522388059701,1,1.41408367104668
32,1,0,21,35,43,978.507462686567,945.572139303482,825.970149253731,800.89552238806,2,1.44138759495763
32,1,0,22,41,42,793.731343283582,779.402985074627,886.86567164179,894.029850746268,2,1.60336372107304
32,1,0,23,1,8,1000,947.960199004975,779.402985074627,808.059701492537,2,1.53820475854263
32,1,0,24,36,47,993.582089552238,958.009950248755,836.716417910448,810.44776119403,1,1.43574521268783
32,1,0,25,43,26,825.970149253731,800.89552238806,227.761194029851,275.522388059701,2,1.45739807916834
32,1,0,26,42,24,886.86567164179,894.029850746268,1000,1000,1,1.39137272812332
32,1,0,27,35,41,978.507462686567,945.572139303482,793.731343283582,779.402985074627,2,1.52037228688641
32,1,0,28,5,32,460.597014925373,581.194029850746,661.194029850746,683.880597014925,1,1.35661716720824
32,1,0,29,28,29,697.014925373134,719.701492537314,171.194029850746,114.129353233831,2,1.39570509852092
32,1,0,30,55,1,1000,1000,1000,947.960199004975,1,1.30754876079482
32,1,0,31,4,47,1000,1000,836.716417910448,810.44776119403,1,1.49374747244292
32,1,0,32,36,8,993.582089552238,958.009950248755,779.402985074627,808.059701492537,1,1.36569867097933
32,1,0,33,55,47,1000,1000,836.716417910448,810.44776119403,2,1.53508921345565
32,1,0,34,35,26,978.507462686567,945.572139303482,227.761194029851,275.522388059701,1,1.11959198481418
32,1,0,35,4,24,1000,1000,1000,1000,2,1.84717876602554
32,1,0,36,28,42,697.014925373134,719.701492537314,886.86567164179,894.029850746268,1,1.652792395078
32,1,0,37,36,32,993.582089552238,958.009950248755,661.194029850746,683.880597014925,2,1.59163302190973
32,1,0,38,1,41,1000,947.960199004975,793.731343283582,779.402985074627,1,2.17554079796355
32,1,0,39,8,43,779.402985074627,808.059701492537,825.970149253731,800.89552238806,1,1.92355340761424
32,1,0,40,5,29,460.597014925373,581.194029850746,171.194029850746,114.129353233831,1,1.34748292017139
32,2,0,41,37,27,342.388059701492,366.268656716418,217.014925373134,144.676616915423,2,1.77711573456509
32,2,0,42,52,3,74.4776119402984,49.6517412935322,836.716417910447,836.716417910447,1,2.15750507659322
32,2,0,43,53,23,886.86567164179,848.65671641791,374.626865671642,249.751243781094,1,2.16989798294708
32,2,0,44,6,14,1000,1000,897.611940298507,877.31343283582,1,1.71065579157766
32,2,0,45,46,31,989.999999999999,967.562189054725,897.611940298507,898.805970149253,1,2.27381827114732
32,2,0,46,58,25,1000,998.109452736318,0,0,1,2.01339502288829
32,2,0,47,49,57,768.656716417911,750.746268656717,1000,1000,2,1.8642792221217
32,2,0,48,44,45,1000,1000,689.850746268657,683.880597014925,1,8.30551690019274
32,2,0,49,23,27,374.626865671642,249.751243781094,217.014925373134,144.676616915423,2,6.72309820323972
32,2,0,50,58,52,1000,998.109452736318,74.4776119402984,49.6517412935322,1,9.15039520122809
32,2,0,51,37,31,342.388059701492,366.268656716418,897.611940298507,898.805970149253,3,10.0050266724647
32,2,0,52,49,3,768.656716417911,750.746268656717,836.716417910447,836.716417910447,2,3.78363374548826
32,2,0,53,57,45,1000,1000,689.850746268657,683.880597014925,1,4.03831188426375
32,2,0,54,44,46,1000,1000,989.999999999999,967.562189054725,1,5.34803394408846
32,2,0,55,6,25,1000,1000,0,0,1,4.2408725250225
32,2,0,56,53,14,886.86567164179,848.65671641791,897.611940298507,877.31343283582,1,9.65164363184522
32,2,0,57,44,57,1000,1000,1000,1000,1,2.61393858552037
32,2,0,58,45,3,689.850746268657,683.880597014925,836.716417910447,836.716417910447,2,5.19540172943925
32,2,0,59,31,14,897.611940298507,898.805970149253,897.611940298507,877.31343283582,3,10.0032599635706
32,2,0,60,52,49,74.4776119402984,49.6517412935322,768.656716417911,750.746268656717,1,6.06379423817634
32,2,0,61,53,27,886.86567164179,848.65671641791,217.014925373134,144.676616915423,1,2.20538482123629
32,2,0,62,37,25,342.388059701492,366.268656716418,0,0,1,1.20678247536671
32,2,0,63,58,46,1000,998.109452736318,989.999999999999,967.562189054725,2,2.7349105779922
32,2,0,64,52,14,74.4776119402984,49.6517412935322,897.611940298507,877.31343283582,2,5.95373035453304
32,2,0,65,46,23,989.999999999999,967.562189054725,374.626865671642,249.751243781094,2,3.43607706211696
32,2,0,66,6,49,1000,1000,768.656716417911,750.746268656717,1,3.96409619602309
32,2,0,67,53,25,886.86567164179,848.65671641791,0,0,1,4.60756611210491
32,2,0,68,57,27,1000,1000,217.014925373134,144.676616915423,1,1.98996173237356
32,2,0,69,37,45,342.388059701492,366.268656716418,689.850746268657,683.880597014925,2,3.67829912490561
32,2,0,70,58,31,1000,998.109452736318,897.611940298507,898.805970149253,1,3.81616285595192
32,2,0,71,44,3,1000,1000,836.716417910447,836.716417910447,2,3.48660779925376
32,2,0,72,57,25,1000,1000,0,0,1,1.49957809596526
32,2,0,73,49,23,768.656716417911,750.746268656717,374.626865671642,249.751243781094,1,7.28771178778516
32,2,0,74,14,45,897.611940298507,877.31343283582,689.850746268657,683.880597014925,1,2.7877235582946
32,2,0,75,37,3,342.388059701492,366.268656716418,836.716417910447,836.716417910447,2,2.12922152916872
32,2,0,76,44,27,1000,1000,217.014925373134,144.676616915423,1,2.90326548022313
32,2,0,77,53,46,886.86567164179,848.65671641791,989.999999999999,967.562189054725,1,3.78731000267726
32,2,0,78,6,31,1000,1000,897.611940298507,898.805970149253,1,4.24205281706418
32,2,0,79,52,23,74.4776119402984,49.6517412935322,374.626865671642,249.751243781094,1,3.58552942171445
32,2,0,80,58,6,1000,998.109452736318,1000,1000,1,3.65151609105487
32,3,1,81,13,59,0,0,646.865671641791,679.10447761194,2,3.24982168734641
32,3,1,82,12,56,145.373134328358,137.014925373134,894.029850746268,898.805970149253,2,2.18429869472311
32,3,1,83,16,21,657.611940298508,676.716417910448,854.626865671641,870.149253731343,2,1.41436659052306
32,3,1,84,39,54,60.1492537313431,290.348258706468,0,0,1,1.37574197967297
32,3,1,85,40,11,740,710.149253731343,1000,1000,2,1.11342861577032
32,3,1,86,10,7,632.537313432836,612.238805970149,993.582089552238,995.721393034825,2,1.75697932665025
32,3,1,87,50,38,1000,969.452736318408,915.5223880597,903.582089552238,2,1.738667884596
32,3,1,88,9,48,1000,1000,1000,952.73631840796,1,1.04705446711887
32,3,1,89,40,59,740,710.149253731343,646.865671641791,679.10447761194,2,1.2913254201012
32,3,1,90,12,9,145.373134328358,137.014925373134,1000,1000,2,1.2014470371505
32,3,1,91,7,39,993.582089552238,995.721393034825,60.1492537313431,290.348258706468,1,1.1196039640472
32,3,1,92,54,48,0,0,1000,952.73631840796,2,1.76216113246664
32,3,1,93,13,21,0,0,854.626865671641,870.149253731343,2,1.08422681736192
32,3,1,94,16,50,657.611940298508,676.716417910448,1000,969.452736318408,2,1.48615963478369
32,3,1,95,11,38,1000,1000,915.5223880597,903.582089552238,1,1.11774090713334
32,3,1,96,10,56,632.537313432836,612.238805970149,894.029850746268,898.805970149253,2,1.20428083369006
32,3,1,97,12,48,145.373134328358,137.014925373134,1000,952.73631840796,2,1.27347166787877
32,3,1,98,7,11,993.582089552238,995.721393034825,1000,1000,1,1.33690441562067
32,3,1,99,40,16,740,710.149253731343,657.611940298508,676.716417910448,2,1.41362931588446
32,3,1,100,39,21,60.1492537313431,290.348258706468,854.626865671641,870.149253731343,2,1.23492254192388
32,3,1,101,10,13,632.537313432836,612.238805970149,0,0,1,1.5477533807898
32,3,1,102,50,9,1000,969.452736318408,1000,1000,2,1.78867421888208
32,3,1,103,56,54,894.029850746268,898.805970149253,0,0,1,1.36601363342743
32,3,1,104,59,38,646.865671641791,679.10447761194,915.5223880597,903.582089552238,2,2.84164169707219
32,3,1,105,13,50,0,0,1000,969.452736318408,2,1.10921863909425
32,3,1,106,40,21,740,710.149253731343,854.626865671641,870.149253731343,2,0.819822353470954
32,3,1,107,9,59,1000,1000,646.865671641791,679.10447761194,1,1.38560920447344
32,3,1,108,39,38,60.1492537313431,290.348258706468,915.5223880597,903.582089552238,2,1.28333793047022
32,3,1,109,11,54,1000,1000,0,0,1,0.91200905588812
32,3,1,110,12,16,145.373134328358,137.014925373134,657.611940298508,676.716417910448,2,1.4927510739617
32,3,1,111,56,48,894.029850746268,898.805970149253,1000,952.73631840796,2,1.63466189385326
32,3,1,112,11,50,1000,1000,1000,969.452736318408,1,2.12819207961365
32,3,1,113,10,40,632.537313432836,612.238805970149,740,710.149253731343,1,1.66617050476088
32,3,1,114,39,56,60.1492537313431,290.348258706468,894.029850746268,898.805970149253,2,1.12537120921297
32,3,1,115,13,9,0,0,1000,1000,2,1.12030882908402
32,3,1,116,16,48,657.611940298508,676.716417910448,1000,952.73631840796,2,1.23582541289397
32,3,1,117,7,21,993.582089552238,995.721393034825,854.626865671641,870.149253731343,1,0.911614021526475
32,3,1,118,54,59,0,0,646.865671641791,679.10447761194,2,1.48733298265142
32,3,1,119,7,12,993.582089552238,995.721393034825,145.373134328358,137.014925373134,1,1.06993225380211
32,3,1,120,10,38,632.537313432836,612.238805970149,915.5223880597,903.582089552238,2,1.52552362281313
33,1,0,1,59,38,865.373134328358,841.492537313433,550.149253731343,547.761194029851,2,6.63873106611754
33,1,0,2,56,18,686.268656716418,655.223880597015,328.059701492537,349.55223880597,2,7.99910192800144
33,1,0,3,7,6,367.462686567164,380.597014925373,747.164179104478,736.417910447761,2,4.26381673988726
33,1,0,4,47,36,840.298507462686,839.10447761194,657.611940298508,547.761194029851,1,9.6681635863788
33,1,0,5,57,30,489.253731343284,447.462686567164,285.074626865671,392.537313432836,2,7.29294192899943
33,1,0,6,45,35,686.268656716418,636.119402985075,553.731343283582,554.925373134328,2,4.03694241492576
33,1,0,7,25,27,707.761194029851,691.044776119403,761.492537313433,698.208955223881,3,10.0033723567785
33,1,0,8,24,41,818.805970149254,808.059701492537,224.179104477612,225.373134328358,1,4.26690052430058
33,1,0,9,7,38,367.462686567164,380.597014925373,550.149253731343,547.761194029851,2,3.11814050958583
33,1,0,10,35,6,553.731343283582,554.925373134328,747.164179104478,736.417910447761,2,3.85402885693838
33,1,0,11,45,24,686.268656716418,636.119402985075,818.805970149254,808.059701492537,2,2.37004895549944
33,1,0,12,41,56,224.179104477612,225.373134328358,686.268656716418,655.223880597015,1,3.52069420421958
33,1,0,13,47,18,840.298507462686,839.10447761194,328.059701492537,349.55223880597,1,1.20544223770503
33,1,0,14,57,59,489.253731343284,447.462686567164,865.373134328358,841.492537313433,2,2.67453253709664
33,1,0,15,27,36,761.492537313433,698.208955223881,657.611940298508,547.761194029851,1,3.06889387815863
